<<<<<<< HEAD
Location,Household Type,TimeFrame,DataFormat,Data,Fips
Fort Greene/Brooklyn Hts,Families without Children,2006,Dollars,69383.54098,302
Park Slope,Families without Children,2006,Dollars,110898.8353,306
Crown Heights North,Families without Children,2006,Dollars,68253.48418,308
Brownsville,Families without Children,2006,Dollars,44749.76254,316
East New York,Families without Children,2006,Dollars,52275.7705,305
Canarsie,Families without Children,2006,Dollars,87826.94371,318
East Flatbush,Families without Children,2006,Dollars,65184.44942,317
Crown Heights South,Families without Children,2006,Dollars,51690.67113,309
Sunset Park,Families without Children,2006,Dollars,61291.89641,307
Bay Ridge,Families without Children,2006,Dollars,85226.23173,310
Borough Park,Families without Children,2006,Dollars,57239.99201,312
Flatbush/Midwood,Families without Children,2006,Dollars,50558.18148,314
Sheepshead Bay,Families without Children,2006,Dollars,68112.37914,315
Bensonhurst,Families without Children,2006,Dollars,61864.83156,311
Coney Island,Families without Children,2006,Dollars,53906.9935,313
Astoria,Families without Children,2006,Dollars,61306.49348,401
Jackson Heights,Families without Children,2006,Dollars,71923.43182,403
Flushing,Families without Children,2006,Dollars,74071.63451,407
Bayside,Families without Children,2006,Dollars,93462.63061,411
Queens Village,Families without Children,2006,Dollars,96008.60357,413
Fresh Meadows/Briarwood,Families without Children,2006,Dollars,77123.63935,408
Elmhurst/Corona,Families without Children,2006,Dollars,59596.203,404
Rego Park/Forest Hills,Families without Children,2006,Dollars,89611.43598,406
Sunnyside/Woodside,Families without Children,2006,Dollars,59622.96431,402
Ridgewood/Glendale,Families without Children,2006,Dollars,67338.73423,405
Woodhaven,Families without Children,2006,Dollars,81315.43238,409
Jamaica/St. Albans,Families without Children,2006,Dollars,69669.40034,412
Howard Beach,Families without Children,2006,Dollars,76242.94924,410
The Rockaways,Families without Children,2006,Dollars,74239.50086,414
Bronx,Families without Children,2006,Dollars,54365.5849,36005
Brooklyn,Families without Children,2006,Dollars,62511.96849,36047
Manhattan,Families without Children,2006,Dollars,87899.92908,36061
Queens,Families without Children,2006,Dollars,74588.61421,36081
Staten Island,Families without Children,2006,Dollars,97338.1537,36085
New York City,Families without Children,2006,Dollars,70119.47678,3651000
Riverdale,All Households,2007,Dollars,60553.51538,208
Williamsbridge,All Households,2007,Dollars,54958.02953,212
Throgs Neck,All Households,2007,Dollars,62543.62584,210
Pelham Parkway,All Households,2007,Dollars,52425.16168,211
Morrisania,All Households,2007,Dollars,24427.63031,203
East Tremont,All Households,2007,Dollars,24427.63031,206
Bedford Park,All Households,2007,Dollars,35784.14893,207
University Heights,All Households,2007,Dollars,28516.6392,205
Concourse/Highbridge,All Households,2007,Dollars,29347.92123,204
Unionport/Soundview,All Households,2007,Dollars,39688.69125,209
Mott Haven,All Households,2007,Dollars,24627.46909,201
Hunts Point,All Households,2007,Dollars,24627.46909,202
Washington Heights,All Households,2007,Dollars,41925.93961,112
Manhattanville,All Households,2007,Dollars,49503.25857,109
Central Harlem,All Households,2007,Dollars,36929.9701,110
East Harlem,All Households,2007,Dollars,36298.52685,111
Upper East Side,All Households,2007,Dollars,121619.0437,108
Upper West Side,All Households,2007,Dollars,102649.7318,107
Chelsea/Clinton,All Households,2007,Dollars,93874.56266,104
Midtown Business District,All Households,2007,Dollars,93874.56266,105
Murray Hill/Stuyvesant,All Households,2007,Dollars,114611.6792,106
Lower East Side,All Households,2007,Dollars,37884.22984,103
Battery Park/Tribeca,All Households,2007,Dollars,124125.8971,101
Greenwich Village,All Households,2007,Dollars,124125.8971,102
Tottenville,All Households,2007,Dollars,92696.81458,503
South Beach,All Households,2007,Dollars,80856.66247,502
St. George,All Households,2007,Dollars,66214.03752,501
Williamsburg/Greenpoint,All Households,2007,Dollars,48287.67119,301
Bushwick,All Households,2007,Dollars,37284.7135,304
Bedford Stuyvesant,All Households,2007,Dollars,37076.59737,303
Fort Greene/Brooklyn Hts,All Households,2007,Dollars,75732.98534,302
Park Slope,All Households,2007,Dollars,90215.97576,306
Crown Heights North,All Households,2007,Dollars,42001.6182,308
Brownsville,All Households,2007,Dollars,29911.96323,316
East New York,All Households,2007,Dollars,38276.81253,305
Canarsie,All Households,2007,Dollars,72205.65349,318
East Flatbush,All Households,2007,Dollars,50943.51676,317
Crown Heights South,All Households,2007,Dollars,45988.93398,309
Sunset Park,All Households,2007,Dollars,45630.64315,307
Bay Ridge,All Households,2007,Dollars,58211.02648,310
Borough Park,All Households,2007,Dollars,44961.36061,312
Flatbush/Midwood,All Households,2007,Dollars,48737.01283,314
Sheepshead Bay,All Households,2007,Dollars,53561.52303,315
Bensonhurst,All Households,2007,Dollars,49065.74171,311
Coney Island,All Households,2007,Dollars,36977.26922,313
Astoria,All Households,2007,Dollars,54928.46758,401
Jackson Heights,All Households,2007,Dollars,57513.36447,403
Flushing,All Households,2007,Dollars,61882.62064,407
Bayside,All Households,2007,Dollars,82890.52461,411
Queens Village,All Households,2007,Dollars,88716.59366,413
Fresh Meadows/Briarwood,All Households,2007,Dollars,65383.93797,408
Elmhurst/Corona,All Households,2007,Dollars,52719.5987,404
Rego Park/Forest Hills,All Households,2007,Dollars,75044.78315,406
Sunnyside/Woodside,All Households,2007,Dollars,62997.69739,402
Ridgewood/Glendale,All Households,2007,Dollars,60003.66312,405
Woodhaven,All Households,2007,Dollars,61572.81141,409
Jamaica/St. Albans,All Households,2007,Dollars,57301.70091,412
Howard Beach,All Households,2007,Dollars,70786.6799,410
The Rockaways,All Households,2007,Dollars,49709.00974,414
Bronx,All Households,2007,Dollars,40388.71822,36005
Brooklyn,All Households,2007,Dollars,48961.68365,36047
Manhattan,All Households,2007,Dollars,75935.18907,36061
Queens,All Households,2007,Dollars,62873.5372,36081
Staten Island,All Households,2007,Dollars,79208.28815,36085
New York City,All Households,2007,Dollars,57505.08712,3651000
Riverdale,Families,2007,Dollars,65901.86333,208
Williamsbridge,Families,2007,Dollars,60639.83627,212
Throgs Neck,Families,2007,Dollars,77655.69455,210
Pelham Parkway,Families,2007,Dollars,60723.79221,211
Morrisania,Families,2007,Dollars,30111.80201,203
East Tremont,Families,2007,Dollars,30111.80201,206
Bedford Park,Families,2007,Dollars,37113.25419,207
University Heights,Families,2007,Dollars,30354.21,205
Concourse/Highbridge,Families,2007,Dollars,35691.91564,204
Unionport/Soundview,Families,2007,Dollars,45335.02365,209
Mott Haven,Families,2007,Dollars,29975.81704,201
Hunts Point,Families,2007,Dollars,29975.81704,202
Washington Heights,Families,2007,Dollars,44046.12264,112
Manhattanville,Families,2007,Dollars,55203.98495,109
Central Harlem,Families,2007,Dollars,40964.585,110
East Harlem,Families,2007,Dollars,41031.98625,111
Upper East Side,Families,2007,Dollars,210518.9215,108
Upper West Side,Families,2007,Dollars,189694.3016,107
Chelsea/Clinton,Families,2007,Dollars,142547.7217,104
Midtown Business District,Families,2007,Dollars,142547.7217,105
Murray Hill/Stuyvesant,Families,2007,Dollars,152819.908,106
Lower East Side,Families,2007,Dollars,37634.72698,103
Battery Park/Tribeca,Families,2007,Dollars,166727.0316,101
Greenwich Village,Families,2007,Dollars,166727.0316,102
Tottenville,Families,2007,Dollars,110684.6698,503
South Beach,Families,2007,Dollars,90869.88608,502
St. George,Families,2007,Dollars,79490.90039,501
Williamsburg/Greenpoint,Families,2007,Dollars,46343.67738,301
Bushwick,Families,2007,Dollars,37360.39209,304
Bedford Stuyvesant,Families,2007,Dollars,42677.99561,303
Fort Greene/Brooklyn Hts,Families,2007,Dollars,78659.61836,302
Park Slope,Families,2007,Dollars,121071.5564,306
Crown Heights North,Families,2007,Dollars,47870.25646,308
Brownsville,Families,2007,Dollars,35216.55949,316
East New York,Families,2007,Dollars,48253.37933,305
Canarsie,Families,2007,Dollars,80963.08548,318
East Flatbush,Families,2007,Dollars,59670.20432,317
Crown Heights South,Families,2007,Dollars,56775.4982,309
Sunset Park,Families,2007,Dollars,47076.81373,307
Bay Ridge,Families,2007,Dollars,65694.92968,310
Borough Park,Families,2007,Dollars,52303.36645,312
Flatbush/Midwood,Families,2007,Dollars,58635.53608,314
Sheepshead Bay,Families,2007,Dollars,66367.75966,315
Bensonhurst,Families,2007,Dollars,59797.91195,311
Coney Island,Families,2007,Dollars,52295.0891,313
Astoria,Families,2007,Dollars,58605.97413,401
Jackson Heights,Families,2007,Dollars,54816.13217,403
Flushing,Families,2007,Dollars,72010.54462,407
Bayside,Families,2007,Dollars,92906.11318,411
Queens Village,Families,2007,Dollars,95921.43206,413
Fresh Meadows/Briarwood,Families,2007,Dollars,81279.98959,408
Elmhurst/Corona,Families,2007,Dollars,53261.17362,404
Rego Park/Forest Hills,Families,2007,Dollars,98704.98524,406
Sunnyside/Woodside,Families,2007,Dollars,62673.69842,402
Ridgewood/Glendale,Families,2007,Dollars,67984.20707,405
Woodhaven,Families,2007,Dollars,69141.85302,409
Jamaica/St. Albans,Families,2007,Dollars,63645.69532,412
Howard Beach,Families,2007,Dollars,74816.56489,410
The Rockaways,Families,2007,Dollars,62582.64761,414
Bronx,Families,2007,Dollars,44906.96662,36005
Brooklyn,Families,2007,Dollars,56476.33127,36047
Manhattan,Families,2007,Dollars,81829.84185,36061
Queens,Families,2007,Dollars,71049.19002,36081
Staten Island,Families,2007,Dollars,92908.47814,36085
New York City,Families,2007,Dollars,62518.7938,3651000
Riverdale,Families with Children,2007,Dollars,68800.11688,208
Williamsbridge,Families with Children,2007,Dollars,51551.31044,212
Throgs Neck,Families with Children,2007,Dollars,79354.91542,210
Pelham Parkway,Families with Children,2007,Dollars,61156.57916,211
Morrisania,Families with Children,2007,Dollars,26630.58681,203
East Tremont,Families with Children,2007,Dollars,26630.58681,206
Bedford Park,Families with Children,2007,Dollars,35200.0048,207
University Heights,Families with Children,2007,Dollars,26729.91496,205
Concourse/Highbridge,Families with Children,2007,Dollars,26535.98857,204
Unionport/Soundview,Families with Children,2007,Dollars,39350.50255,209
Mott Haven,Families with Children,2007,Dollars,26106.74906,201
Hunts Point,Families with Children,2007,Dollars,26106.74906,202
Washington Heights,Families with Children,2007,Dollars,32656.49464,112
Manhattanville,Families with Children,2007,Dollars,55207.53239,109
Central Harlem,Families with Children,2007,Dollars,35571.30289,110
East Harlem,Families with Children,2007,Dollars,39316.21068,111
Upper East Side,Families with Children,2007,Dollars,232291.8887,108
Upper West Side,Families with Children,2007,Dollars,227855.2313,107
Chelsea/Clinton,Families with Children,2007,Dollars,130316.1694,104
Midtown Business District,Families with Children,2007,Dollars,130316.1694,105
Murray Hill/Stuyvesant,Families with Children,2007,Dollars,137788.2478,106
Lower East Side,Families with Children,2007,Dollars,31802.74554,103
Battery Park/Tribeca,Families with Children,2007,Dollars,153472.6358,101
Greenwich Village,Families with Children,2007,Dollars,153472.6358,102
Tottenville,Families with Children,2007,Dollars,104278.004,503
South Beach,Families with Children,2007,Dollars,93664.08157,502
St. George,Families with Children,2007,Dollars,73787.80904,501
Williamsburg/Greenpoint,Families with Children,2007,Dollars,42578.66746,301
Bushwick,Families with Children,2007,Dollars,28613.6024,304
Bedford Stuyvesant,Families with Children,2007,Dollars,32046.336,303
Fort Greene/Brooklyn Hts,Families with Children,2007,Dollars,73021.56331,302
Park Slope,Families with Children,2007,Dollars,152113.9686,306
Crown Heights North,Families with Children,2007,Dollars,38130.18526,308
Brownsville,Families with Children,2007,Dollars,31580.43967,316
East New York,Families with Children,2007,Dollars,37669.01884,305
Canarsie,Families with Children,2007,Dollars,77310.41097,318
East Flatbush,Families with Children,2007,Dollars,48925.02683,317
Crown Heights South,Families with Children,2007,Dollars,44297.99045,309
Sunset Park,Families with Children,2007,Dollars,41684.7141,307
Bay Ridge,Families with Children,2007,Dollars,60706.05504,310
Borough Park,Families with Children,2007,Dollars,42594.03967,312
Flatbush/Midwood,Families with Children,2007,Dollars,54291.11195,314
Sheepshead Bay,Families with Children,2007,Dollars,69867.89451,315
Bensonhurst,Families with Children,2007,Dollars,58791.62318,311
Coney Island,Families with Children,2007,Dollars,46245.5317,313
Astoria,Families with Children,2007,Dollars,57793.61175,401
Jackson Heights,Families with Children,2007,Dollars,49590.76194,403
Flushing,Families with Children,2007,Dollars,61700.51903,407
Bayside,Families with Children,2007,Dollars,85314.60449,411
Queens Village,Families with Children,2007,Dollars,92980.6093,413
Fresh Meadows/Briarwood,Families with Children,2007,Dollars,72900.95055,408
Elmhurst/Corona,Families with Children,2007,Dollars,47887.99363,404
Rego Park/Forest Hills,Families with Children,2007,Dollars,107270.8558,406
Sunnyside/Woodside,Families with Children,2007,Dollars,49589.57946,402
Ridgewood/Glendale,Families with Children,2007,Dollars,64774.9618,405
Woodhaven,Families with Children,2007,Dollars,67080.79388,409
Jamaica/St. Albans,Families with Children,2007,Dollars,55298.58319,412
Howard Beach,Families with Children,2007,Dollars,66876.22519,410
The Rockaways,Families with Children,2007,Dollars,61188.50606,414
Bronx,Families with Children,2007,Dollars,38678.85505,36005
Brooklyn,Families with Children,2007,Dollars,49092.9387,36047
Manhattan,Families with Children,2007,Dollars,72127.60995,36061
Queens,Families with Children,2007,Dollars,63513.25779,36081
Staten Island,Families with Children,2007,Dollars,91261.2863,36085
New York City,Families with Children,2007,Dollars,55847.25298,3651000
Riverdale,Families without Children,2007,Dollars,63578.29408,208
Williamsbridge,Families without Children,2007,Dollars,71133.14596,212
Throgs Neck,Families without Children,2007,Dollars,73551.31344,210
Pelham Parkway,Families without Children,2007,Dollars,60253.16597,211
Morrisania,Families without Children,2007,Dollars,35848.00274,203
